,# of trees,feature,%,std,median,mean,depth,node #,# samples (mean),# samples (median)
239,79,WOA_TEMP_K,15.8,3.0247377084917706,25.190515136718773,24.702954333341587,6,60,17.375,7.0
240,72,WOA_Nitrate,14.399999999999999,1.8543969422269062,0.27293945848941803,1.4414950104094006,6,60,17.375,7.0
243,77,WOA_Nitrate,15.4,1.6047873967348607,0.16297346353530884,1.0623711297869103,6,61,20.972972972972972,9.0
244,74,Depth_GEBCO,14.799999999999999,1980.1318556880935,-1714.5,-2090.2364864864867,6,61,20.972972972972972,9.0
241,270,WOA_Salinity,54.0,17.7157776174729,-2.0,10.389364284939235,6,61,20.972972972972972,9.0
242,79,WOA_TEMP_K,15.8,2.153724212259165,25.896203613281273,25.67729484461532,6,61,20.972972972972972,9.0
247,76,WOA_TEMP_K,15.2,2.742659714624248,25.659936523437523,25.174252881501868,6,62,12.613333333333333,6.0
248,75,WOA_Nitrate,15.0,1.3779568732599305,0.21261897683143616,0.9327559301753839,6,62,12.613333333333333,6.0
245,260,WOA_Salinity,52.0,16.451126811761988,-2.0,7.476536090557392,6,62,12.613333333333333,6.0
246,89,Depth_GEBCO,17.8,1835.1333644546178,-3138.0,-2299.921348314607,6,62,12.613333333333333,6.0
251,60,Depth_GEBCO,12.0,1545.990305642711,-1094.25,-1552.4833333333333,6,63,14.21951219512195,7.0
252,41,WOA_Nitrate,8.200000000000001,5.470492834401354,4.344089508056641,5.368299983623551,6,63,14.21951219512195,7.0
249,316,WOA_Salinity,63.2,12.412821970968661,-2.0,3.1077483877351013,6,63,14.21951219512195,7.0
250,83,WOA_TEMP_K,16.6,3.7353018719360875,8.615197753906273,7.837417565770918,6,63,14.21951219512195,7.0
253,346,WOA_Salinity,69.19999999999999,13.668053706976147,-2.0,4.501842564930117,6,64,21.80952380952381,13.5
254,59,Depth_GEBCO,11.799999999999999,1781.125343767362,-414.5,-1457.5338983050847,6,64,21.80952380952381,13.5
255,53,WOA_TEMP_K,10.6,4.798724737052135,7.838647460937523,7.826629293189881,6,64,21.80952380952381,13.5
256,42,WOA_Nitrate,8.4,9.059415692802663,6.023457288742065,8.893224089273385,6,64,21.80952380952381,13.5
257,298,WOA_Salinity,59.599999999999994,16.186526059286148,-2.0,8.54557727007258,6,65,21.365079365079364,12.0
258,70,WOA_Nitrate,14.000000000000002,8.751564265758368,6.285175323486328,9.51466612986156,6,65,21.365079365079364,12.0
259,69,WOA_TEMP_K,13.8,4.657523022988788,7.941430664062523,7.33338339985283,6,65,21.365079365079364,12.0
260,63,Depth_GEBCO,12.6,1595.4278164689006,-544.0,-1329.7777777777778,6,65,21.365079365079364,12.0
261,294,WOA_Salinity,58.8,12.738155582769195,-2.0,3.3549448389585326,6,66,35.46296296296296,24.5
262,87,Depth_GEBCO,17.4,2004.7313336025416,-414.5,-1574.8275862068965,6,66,35.46296296296296,24.5
263,65,WOA_TEMP_K,13.0,5.599252489238229,10.103601074218773,9.584905536358196,6,66,35.46296296296296,24.5
264,54,WOA_Nitrate,10.8,9.616106549320056,6.79953670501709,10.205929002552121,6,66,35.46296296296296,24.5
268,70,Depth_GEBCO,14.000000000000002,1897.473608629415,-948.75,-1710.1857142857143,6,67,18.685714285714287,8.0
267,84,WOA_TEMP_K,16.8,4.8698318528786375,10.071557617187523,9.31418871198384,6,67,18.685714285714287,8.0
265,261,WOA_Salinity,52.2,17.65646385556198,-2.0,11.619993955239483,6,67,18.685714285714287,8.0
266,85,WOA_Nitrate,17.0,10.305290952514436,7.681279182434082,12.369986768154536,6,67,18.685714285714287,8.0
269,260,WOA_Salinity,52.0,17.571129968278424,-2.0,11.667953139085036,6,68,26.857142857142858,20.0
270,92,Depth_GEBCO,18.4,2078.500212284175,-1448.75,-2168.163043478261,6,68,26.857142857142858,20.0
271,85,WOA_Nitrate,17.0,10.783201826227918,5.0413103103637695,10.785722935550353,6,68,26.857142857142858,20.0
272,63,WOA_TEMP_K,12.6,5.4486663087579315,12.841394042968773,10.726924060639904,6,68,26.857142857142858,20.0
273,288,WOA_Salinity,57.599999999999994,16.761308292880976,-2.0,9.129940728346506,6,69,21.333333333333332,8.0
274,72,WOA_Nitrate,14.399999999999999,11.092736052864181,7.216698169708252,10.953298907778743,6,69,21.333333333333332,8.0
275,71,WOA_TEMP_K,14.2,5.819333291658398,10.124169921875023,10.34939050808761,6,69,21.333333333333332,8.0
276,69,Depth_GEBCO,13.8,1983.3886647289046,-631.5,-1801.6811594202898,6,69,21.333333333333332,8.0
280,63,WOA_Nitrate,12.6,10.76689605059389,7.988773822784424,13.950085806468177,6,70,25.333333333333332,13.0
277,292,WOA_Salinity,58.4,15.447011514838113,-2.0,6.472845443307537,6,70,25.333333333333332,13.0
278,73,WOA_TEMP_K,14.6,7.036646317143462,14.397790527343773,11.019873381314236,6,70,25.333333333333332,13.0
279,72,Depth_GEBCO,14.399999999999999,2194.686890044798,-828.5,-2201.8541666666665,6,70,25.333333333333332,13.0
284,69,Depth_GEBCO,13.8,2056.834808810168,-1506.5,-2214.6014492753625,6,71,14.507246376811594,9.0
283,72,WOA_TEMP_K,14.399999999999999,5.863758844251733,8.594567871093773,7.817517005072722,6,71,14.507246376811594,9.0
282,96,WOA_Nitrate,19.2,9.142352170014163,11.659958362579346,12.311911966224821,6,71,14.507246376811594,9.0
281,263,WOA_Salinity,52.6,17.291018350804503,-2.0,11.373997503360414,6,71,14.507246376811594,9.0
285,237,WOA_Salinity,47.4,17.7380043325567,-2.0,11.96377811351406,6,72,25.16417910447761,13.0
286,101,WOA_Nitrate,20.200000000000003,10.7964730986717,16.566246032714844,14.713073337432181,6,72,25.16417910447761,13.0
287,95,WOA_TEMP_K,19.0,5.76048430703064,10.950311279296898,9.446133904708082,6,72,25.16417910447761,13.0
288,67,Depth_GEBCO,13.4,2039.5942332639686,-1012.5,-2057.0,6,72,25.16417910447761,13.0
289,292,WOA_Salinity,58.4,15.719172356862098,-2.0,6.95532316704319,6,73,28.37878787878788,20.0
290,74,WOA_TEMP_K,14.799999999999999,5.6480983395690485,11.116723632812523,10.701890770164718,6,73,28.37878787878788,20.0
291,68,Depth_GEBCO,13.600000000000001,2013.1463225238085,-1550.0,-2098.4411764705883,6,73,28.37878787878788,20.0
292,66,WOA_Nitrate,13.200000000000001,10.504805859825698,7.633156776428223,11.771755495757768,6,73,28.37878787878788,20.0
293,290,WOA_Salinity,57.99999999999999,16.280139863957086,-2.0,7.669995104033371,6,74,21.241935483870968,12.5
294,77,Depth_GEBCO,15.4,2147.738303419687,-1630.0,-2190.3636363636365,6,74,21.241935483870968,12.5
295,71,WOA_Nitrate,14.2,10.407062549962962,7.127214431762695,10.820382390853386,6,74,21.241935483870968,12.5
296,62,WOA_TEMP_K,12.4,5.746726438111493,12.322671508789085,10.753116041614186,6,74,21.241935483870968,12.5
300,52,Depth_GEBCO,10.4,2008.141061881743,-1913.25,-2349.9903846153848,6,75,19.48076923076923,10.5
299,65,WOA_TEMP_K,13.0,6.075388888952942,8.257592773437523,7.349928166316128,6,75,19.48076923076923,10.5
298,69,WOA_Nitrate,13.8,9.849521154382208,7.4905171394348145,10.316070553023314,6,75,19.48076923076923,10.5
297,314,WOA_Salinity,62.8,15.995827870518692,-2.0,7.472250173046331,6,75,19.48076923076923,10.5
301,278,WOA_Salinity,55.60000000000001,14.68408503602559,-2.0,5.273771039015955,6,76,30.5,12.5
302,84,WOA_TEMP_K,16.8,6.828973132250784,9.716882324218773,8.494036429268997,6,76,30.5,12.5
303,80,WOA_Nitrate,16.0,10.26058391297548,4.386776447296143,10.014116554893553,6,76,30.5,12.5
304,58,Depth_GEBCO,11.600000000000001,2047.003112279459,-136.75,-1368.1724137931035,6,76,30.5,12.5
305,262,WOA_Salinity,52.400000000000006,16.211471725172846,-2.0,8.018922157869994,6,77,30.234375,12.0
306,92,WOA_TEMP_K,18.4,7.375334081032804,2.2384887695312727,5.942266912045709,6,77,30.234375,12.0
307,82,WOA_Nitrate,16.400000000000002,10.509015349401833,15.453003883361816,14.970152919975723,6,77,30.234375,12.0
308,64,Depth_GEBCO,12.8,2212.2701082250405,-593.75,-2113.0,6,77,30.234375,12.0
309,272,WOA_Salinity,54.400000000000006,13.67360603231719,-2.0,3.993208885192871,6,78,26.5,9.0
310,88,WOA_TEMP_K,17.599999999999998,6.479781417068132,9.486291503906273,8.075812045010677,6,78,26.5,9.0
311,72,WOA_Nitrate,14.399999999999999,10.825086969918765,9.20083236694336,14.190838129363126,6,78,26.5,9.0
312,68,Depth_GEBCO,13.600000000000001,1890.7773861450266,-146.75,-1371.9191176470588,6,78,26.5,9.0
315,38,WOA_TEMP_K,7.6,6.042811662689651,-0.20696105957028976,3.364697426243855,6,79,8.19047619047619,7.0
316,21,Depth_GEBCO,4.2,1878.1467632444794,-219.5,-1364.2142857142858,6,79,8.19047619047619,7.0
314,48,WOA_Nitrate,9.6,7.115331826561485,12.280974388122559,11.489000040727356,6,79,8.19047619047619,7.0
313,393,WOA_Salinity,78.60000000000001,10.927194366901785,-2.0,1.7721162703807725,6,79,8.19047619047619,7.0
317,397,WOA_Salinity,79.4,10.677455796476641,-2.0,1.5175800996102975,6,80,13.607142857142858,7.0
318,39,WOA_Nitrate,7.8,9.072668858321837,15.632582664489746,14.272254390594286,6,80,13.607142857142858,7.0
319,36,WOA_TEMP_K,7.199999999999999,5.696073765824095,0.9836364746093977,4.109179857042124,6,80,13.607142857142858,7.0
320,28,Depth_GEBCO,5.6000000000000005,1785.1668058760188,-360.75,-1438.5535714285713,6,80,13.607142857142858,7.0
321,405,WOA_Salinity,81.0,12.644378494288526,-2.0,3.1870767169528538,6,81,21.25925925925926,15.0
322,34,WOA_Nitrate,6.800000000000001,9.42659584145973,18.230478286743164,16.359479413313025,6,81,21.25925925925926,15.0
323,34,WOA_TEMP_K,6.800000000000001,5.932741035451502,4.726068115234398,4.88218886431528,6,81,21.25925925925926,15.0
324,27,Depth_GEBCO,5.4,1986.8571929018337,-2205.0,-2385.296296296296,6,81,21.25925925925926,15.0
325,389,WOA_Salinity,77.8,10.657914621764121,-2.0,1.4478191728763532,6,82,21.107142857142858,14.5
326,49,WOA_Nitrate,9.8,10.287040710597585,16.51400375366211,14.583972260660055,6,82,21.107142857142858,14.5
327,34,WOA_TEMP_K,6.800000000000001,6.889206802417074,2.2875000000000227,5.432956650677872,6,82,21.107142857142858,14.5
328,28,Depth_GEBCO,5.6000000000000005,1965.9076329008656,-79.75,-1548.6964285714287,6,82,21.107142857142858,14.5
332,21,Depth_GEBCO,4.2,1798.8314166358643,-109.5,-1437.7619047619048,6,83,14.142857142857142,7.0
331,45,WOA_Nitrate,9.0,8.464676180653067,15.632582664489746,13.686883022718959,6,83,14.142857142857142,7.0
329,388,WOA_Salinity,77.60000000000001,11.397415627225277,-2.0,2.1669603524748813,6,83,14.142857142857142,7.0
330,46,WOA_TEMP_K,9.2,6.023422833737019,1.3344512939453352,4.160156117314901,6,83,14.142857142857142,7.0
333,384,WOA_Salinity,76.8,11.062048019103408,-2.0,1.7644699414571126,6,84,24.46153846153846,23.5
334,54,WOA_Nitrate,10.8,8.744926633450406,17.815929412841797,13.267613586728219,6,84,24.46153846153846,23.5
335,36,WOA_TEMP_K,7.199999999999999,6.943531431112502,5.127191162109398,5.970889451768686,6,84,24.46153846153846,23.5
336,26,Depth_GEBCO,5.2,1964.1978613320857,-123.75,-1642.5384615384614,6,84,24.46153846153846,23.5
337,375,WOA_Salinity,75.0,12.624633693357636,-2.0,3.2170675150553385,6,85,15.566666666666666,8.0
338,53,WOA_TEMP_K,10.6,7.1991165061718805,3.1363769531250227,5.1768634148364026,6,85,15.566666666666666,8.0
339,42,WOA_Nitrate,8.4,10.530339463962411,19.215429306030273,16.421195002538816,6,85,15.566666666666666,8.0
340,30,Depth_GEBCO,6.0,2051.5665183733,-46.75,-1239.1,6,85,15.566666666666666,8.0
341,403,WOA_Salinity,80.60000000000001,10.844364036578067,-2.0,1.592917241174589,6,86,10.551724137931034,6.0
342,36,WOA_TEMP_K,7.199999999999999,6.922605153795515,5.178948974609398,6.515801154242644,6,86,10.551724137931034,6.0
343,32,Depth_GEBCO,6.4,1364.3831407778057,-30.5,-616.375,6,86,10.551724137931034,6.0
344,29,WOA_Nitrate,5.800000000000001,11.20971870084455,8.128170013427734,12.850663446917617,6,86,10.551724137931034,6.0
348,29,Depth_GEBCO,5.800000000000001,1659.9356458978064,-50.0,-892.7068965517242,6,87,9.10344827586207,5.0
347,44,WOA_TEMP_K,8.799999999999999,6.2125068256618405,5.288842773437523,5.768672735040861,6,87,9.10344827586207,5.0
346,47,WOA_Nitrate,9.4,10.69248072323129,7.678949356079102,12.48174047057933,6,87,9.10344827586207,5.0
345,380,WOA_Salinity,76.0,11.270952104076787,-2.0,2.063034695073178,6,87,9.10344827586207,5.0
349,384,WOA_Salinity,76.8,11.843147624136128,-2.0,2.603383556008339,6,88,16.13888888888889,7.5
350,41,Depth_GEBCO,8.200000000000001,1196.5376358578906,-62.0,-495.2560975609756,6,88,16.13888888888889,7.5
351,39,WOA_Nitrate,7.8,10.063553176588353,15.632582664489746,15.83314089400646,6,88,16.13888888888889,7.5
352,36,WOA_TEMP_K,7.199999999999999,5.594911806242186,7.599481201171898,8.658103773329016,6,88,16.13888888888889,7.5
353,365,WOA_Salinity,73.0,12.227228725247459,-2.0,2.951780361018769,6,89,13.033333333333333,5.0
354,64,WOA_TEMP_K,12.8,7.130351910726223,4.53882751464846,5.556734180450462,6,89,13.033333333333333,5.0
355,41,WOA_Nitrate,8.200000000000001,9.948946587405937,14.293841361999512,13.272328964093836,6,89,13.033333333333333,5.0
356,30,Depth_GEBCO,6.0,1193.0938807710536,-28.0,-465.98333333333335,6,89,13.033333333333333,5.0
357,381,WOA_Salinity,76.2,12.02307754406985,-2.0,2.6100119543200715,6,90,17.37837837837838,8.0
358,45,WOA_TEMP_K,9.0,6.344794742056326,9.899377441406273,8.842666965060786,6,90,17.37837837837838,8.0
359,37,Depth_GEBCO,7.3999999999999995,1347.6226165331273,-86.5,-610.7702702702703,6,90,17.37837837837838,8.0
360,37,WOA_Nitrate,7.3999999999999995,9.326031072356797,17.01665687561035,15.436223365165091,6,90,17.37837837837838,8.0
364,36,WOA_Nitrate,7.199999999999999,8.99092278934688,6.862163066864014,10.29528735164139,6,91,10.11111111111111,6.0
363,53,Depth_GEBCO,10.6,1363.264180846082,-22.0,-526.6509433962265,6,91,10.11111111111111,6.0
362,81,WOA_TEMP_K,16.2,6.100868575522693,5.288842773437523,5.773497329523557,6,91,10.11111111111111,6.0
361,330,WOA_Salinity,66.0,13.910575971408344,-2.0,4.916348734768954,6,91,10.11111111111111,6.0
365,330,WOA_Salinity,66.0,13.160581461871748,-2.0,3.8004267837062025,6,92,17.104166666666668,5.0
366,73,Depth_GEBCO,14.6,928.3298950404835,-24.5,-239.8013698630137,6,92,17.104166666666668,5.0
367,49,WOA_Nitrate,9.8,9.163435615987334,15.581369400024414,14.412752798625402,6,92,17.104166666666668,5.0
368,48,WOA_TEMP_K,9.6,5.8717798438359,9.015664672851585,7.880411402384463,6,92,17.104166666666668,5.0
369,357,WOA_Salinity,71.39999999999999,13.482658254256037,-2.0,4.159206972736604,7,93,15.581395348837209,12.0
370,53,WOA_TEMP_K,10.6,6.686041995839336,5.777764892578148,7.8426596587559185,7,93,15.581395348837209,12.0
371,47,Depth_GEBCO,9.4,1185.5410492918272,-20.0,-437.5851063829787,7,93,15.581395348837209,12.0
372,43,WOA_Nitrate,8.6,8.278190324280198,7.4905171394348145,9.59374843156615,7,93,15.581395348837209,12.0
373,367,WOA_Salinity,73.4,11.773221560742353,-2.0,2.3381019613073697,7,94,9.615384615384615,5.0
374,53,WOA_TEMP_K,10.6,5.4260439795457165,9.744104003906273,9.745055231058396,7,94,9.615384615384615,5.0
375,41,Depth_GEBCO,8.200000000000001,949.7619687353761,-20.5,-248.8780487804878,7,94,9.615384615384615,5.0
376,39,WOA_Nitrate,7.8,7.906140929918357,6.859539031982422,9.025679860359583,7,94,9.615384615384615,5.0
380,76,WOA_TEMP_K,15.2,2.515636726642571,18.900903320312523,19.087736752158733,7,95,21.342105263157894,19.0
379,91,WOA_Nitrate,18.2,1.2279318710852956,0.4904564619064331,1.08090525885,7,95,21.342105263157894,19.0
377,241,WOA_Salinity,48.199999999999996,18.162826110043316,35.412986755371094,21.792790804661163,7,95,21.342105263157894,19.0
378,92,Depth_GEBCO,18.4,1455.3350695684203,-3699.0,-3756.9891304347825,7,95,21.342105263157894,19.0
381,218,WOA_Salinity,43.6,19.145894236421434,34.74296569824219,19.093791427962277,7,96,16.971014492753625,11.0
382,126,WOA_TEMP_K,25.2,2.4957409165639084,19.531457519531273,19.87938552129838,7,96,16.971014492753625,11.0
383,87,Depth_GEBCO,17.4,1207.6102470116411,-3542.0,-3561.4942528735633,7,96,16.971014492753625,11.0
384,69,WOA_Nitrate,13.8,1.2973573540925707,0.554563581943512,1.3090596125609633,7,96,16.971014492753625,11.0
385,228,WOA_Salinity,45.6,18.9372990085928,-2.0,14.094279849738406,7,97,12.743589743589743,9.0
386,102,WOA_TEMP_K,20.4,2.4409461539765687,19.975869750976585,20.650262750363833,7,97,12.743589743589743,9.0
387,92,Depth_GEBCO,18.4,1256.0480612986769,-3773.25,-3697.6684782608695,7,97,12.743589743589743,9.0
388,78,WOA_Nitrate,15.6,1.358564622113622,0.24285009503364563,0.9581654351264334,7,97,12.743589743589743,9.0
389,242,WOA_Salinity,48.4,19.0238954589593,-2.0,14.141883771281597,7,98,9.168674698795181,6.0
390,88,WOA_TEMP_K,17.599999999999998,2.4963652770510403,20.791711425781273,20.55968073064633,7,98,9.168674698795181,6.0
391,87,Depth_GEBCO,17.4,1502.3095937735243,-3574.0,-3234.919540229885,7,98,9.168674698795181,6.0
392,83,WOA_Nitrate,16.6,1.6087850519203521,0.5492298603057861,1.3722776821225389,7,98,9.168674698795181,6.0
396,53,Depth_GEBCO,10.6,2016.323266057264,-387.5,-1899.1415094339623,7,99,17.39622641509434,6.0
395,72,WOA_Nitrate,14.399999999999999,1.4482264622146568,0.34650658071041107,0.9839164309733961,7,99,17.39622641509434,6.0
394,83,WOA_TEMP_K,16.6,3.7430172802294814,19.531457519531273,21.07857849856459,7,99,17.39622641509434,6.0
393,292,WOA_Salinity,58.4,16.22832383418756,-2.0,7.33602683184898,7,99,17.39622641509434,6.0
397,292,WOA_Salinity,58.4,16.44506911276431,-2.0,7.791026213397719,7,100,17.509090909090908,8.0
398,83,WOA_TEMP_K,16.6,3.4327978121602887,19.618920898437523,20.655787603539174,7,100,17.509090909090908,8.0
399,70,WOA_Nitrate,14.000000000000002,0.9756912748917663,0.2264135479927063,0.6618159161348428,7,100,17.509090909090908,8.0
400,55,Depth_GEBCO,11.0,2085.614780779211,-600.5,-2047.3090909090909,7,100,17.509090909090908,8.0
401,311,WOA_Salinity,62.2,16.126685024980727,-2.0,7.752417328273369,7,101,13.40677966101695,7.0
402,68,Depth_GEBCO,13.600000000000001,2303.9832550979463,-140.5,-1798.0588235294117,7,101,13.40677966101695,7.0
403,62,WOA_TEMP_K,12.4,3.1389321834839,19.54297790527346,20.580492376512108,7,101,13.40677966101695,7.0
404,59,WOA_Nitrate,11.799999999999999,1.608693934312122,0.421833336353302,1.1876519285181883,7,101,13.40677966101695,7.0
405,300,WOA_Salinity,60.0,16.264937749162595,-2.0,7.9397412904103595,7,102,16.72340425531915,7.0
406,77,WOA_TEMP_K,15.4,3.7741656704763646,19.560784912109398,20.971754832081995,7,102,16.72340425531915,7.0
407,76,Depth_GEBCO,15.2,1845.815403172191,-130.0,-1153.4144736842106,7,102,16.72340425531915,7.0
408,47,WOA_Nitrate,9.4,2.253319141675524,0.2592722475528717,1.4113552571730095,7,102,16.72340425531915,7.0
412,45,WOA_Nitrate,9.0,1.5449339835949987,0.11108122766017914,0.6254715931601822,7,103,19.57777777777778,9.0
411,61,Depth_GEBCO,12.2,2391.423515923865,-3882.0,-2952.1311475409834,7,103,19.57777777777778,9.0
409,328,WOA_Salinity,65.60000000000001,15.372819337895208,-2.0,6.410978195143909,7,103,19.57777777777778,9.0
410,66,WOA_TEMP_K,13.200000000000001,4.089901533198868,24.44446716308596,24.111018695253335,7,103,19.57777777777778,9.0
413,315,WOA_Salinity,63.0,14.974013613128134,-2.0,5.597375082591223,7,104,30.10169491525424,13.0
414,65,WOA_TEMP_K,13.0,4.462601810939723,21.847253417968773,22.039762056790888,7,104,30.10169491525424,13.0
415,61,Depth_GEBCO,12.2,2037.6528419658696,-3724.0,-3101.77868852459,7,104,30.10169491525424,13.0
416,59,WOA_Nitrate,11.799999999999999,1.3581034509590064,0.11570729315280914,0.5910482166721722,7,104,30.10169491525424,13.0
417,320,WOA_Salinity,64.0,14.99927040321957,-2.0,5.863643187284469,7,105,15.285714285714286,7.0
418,63,WOA_TEMP_K,12.6,4.5214282775641035,25.209008789062523,24.124848090277787,7,105,15.285714285714286,7.0
419,61,Depth_GEBCO,12.2,2319.7806759317205,-339.0,-2133.1393442622953,7,105,15.285714285714286,7.0
420,56,WOA_Nitrate,11.200000000000001,1.2224026175547316,0.20594830065965652,0.519436959010948,7,105,15.285714285714286,7.0
424,53,WOA_Nitrate,10.6,1.6928443012838408,0.26241758465766907,1.018540365656592,7,106,19.50943396226415,7.0
421,303,WOA_Salinity,60.6,15.258048544106071,-2.0,5.955002762696924,7,106,19.50943396226415,7.0
422,76,Depth_GEBCO,15.2,2061.225407883685,-220.0,-1755.3947368421052,7,106,19.50943396226415,7.0
423,68,WOA_TEMP_K,13.600000000000001,4.337370325206982,23.818017578125023,23.000882047765412,7,106,19.50943396226415,7.0
428,44,WOA_Nitrate,8.799999999999999,2.1936071274893054,0.13419519364833832,1.1482019529953091,7,107,27.568181818181817,11.5
427,48,Depth_GEBCO,9.6,2161.5573630138274,-161.75,-1656.1041666666667,7,107,27.568181818181817,11.5
426,60,WOA_TEMP_K,12.0,4.034954719688907,24.54535827636721,23.657388305664078,7,107,27.568181818181817,11.5
425,348,WOA_Salinity,69.6,13.205918005538514,-2.0,3.4580149431338256,7,107,27.568181818181817,11.5
429,349,WOA_Salinity,69.8,13.983152890451489,-2.0,4.335653540056551,7,108,15.391304347826088,6.5
430,56,WOA_TEMP_K,11.200000000000001,4.710252861859876,22.121911621093773,22.072403390066988,7,108,15.391304347826088,6.5
431,49,Depth_GEBCO,9.8,2061.3069617402225,-206.0,-1757.0102040816328,7,108,15.391304347826088,6.5
432,46,WOA_Nitrate,9.2,2.4398601205198354,0.20725681632757187,1.5970992416588832,7,108,15.391304347826088,6.5
436,50,WOA_Nitrate,10.0,2.765784769123055,0.7024627923965454,2.4937463056854905,7,109,14.18,6.5
433,345,WOA_Salinity,69.0,14.578007436768537,-2.0,5.0081779645836875,7,109,14.18,6.5
434,53,Depth_GEBCO,10.6,1950.1628373917847,-157.5,-1457.2358490566037,7,109,14.18,6.5
435,52,WOA_TEMP_K,10.4,4.247330398323602,25.144494628906273,24.061050180288476,7,109,14.18,6.5
439,49,Depth_GEBCO,9.8,1891.409122856689,-157.5,-1498.7551020408164,7,110,11.166666666666666,7.0
440,42,WOA_Nitrate,8.4,1.8205768216414102,0.5422906130552292,1.5024125721039516,7,110,11.166666666666666,7.0
437,358,WOA_Salinity,71.6,13.58499742334714,-2.0,3.888295077744809,7,110,11.166666666666666,7.0
438,51,WOA_TEMP_K,10.2,3.781078383530555,25.186120605468773,24.30834948969824,7,110,11.166666666666666,7.0
444,63,WOA_Nitrate,12.6,0.5497509852089623,0.07407604157924652,0.2104097257094783,7,111,24.682539682539684,10.0
443,63,Depth_GEBCO,12.6,1883.33004173006,-4858.5,-4099.452380952381,7,111,24.682539682539684,10.0
442,93,WOA_TEMP_K,18.6,3.001191463835057,24.714440917968773,24.28387726814518,7,111,24.682539682539684,10.0
441,281,WOA_Salinity,56.2,16.527414923521313,-2.0,8.383235571647454,7,111,24.682539682539684,10.0
445,277,WOA_Salinity,55.400000000000006,15.69973651154637,-2.0,6.901868345074705,7,112,23.327868852459016,9.0
446,83,WOA_TEMP_K,16.6,3.596204398569208,25.741174316406273,25.00641398602223,7,112,23.327868852459016,9.0
447,79,Depth_GEBCO,15.8,2019.1889089353533,-4387.0,-3462.0506329113923,7,112,23.327868852459016,9.0
448,61,WOA_Nitrate,12.2,1.2734298347553998,0.10272026062011719,0.6917747684647558,7,112,23.327868852459016,9.0
449,291,WOA_Salinity,58.199999999999996,16.71270543415417,-2.0,8.521009700814473,7,113,24.375,9.0
450,89,WOA_TEMP_K,17.8,3.5473820220386294,26.853479003906273,25.3685128544154,7,113,24.375,9.0
451,72,WOA_Nitrate,14.399999999999999,0.8776302387815283,0.09817282110452652,0.3414765949807285,7,113,24.375,9.0
452,48,Depth_GEBCO,9.6,2366.909750628376,-3430.5,-2708.15625,7,113,24.375,9.0
456,64,WOA_Nitrate,12.8,1.5869219825960492,0.14192639291286469,0.8645916592395224,7,114,22.75,7.5
453,287,WOA_Salinity,57.4,17.293257705294696,-2.0,9.752529449994556,7,114,22.75,7.5
454,81,WOA_TEMP_K,16.2,3.154031782947587,25.579614257812523,25.51979264624327,7,114,22.75,7.5
455,68,Depth_GEBCO,13.600000000000001,2115.9372051388646,-3449.5,-2461.4632352941176,7,114,22.75,7.5
460,52,WOA_Nitrate,10.4,0.8288153814963544,0.12378592789173126,0.40107596651292765,7,115,21.46153846153846,10.5
459,74,Depth_GEBCO,14.799999999999999,2056.56032344922,-87.75,-1390.722972972973,7,115,21.46153846153846,10.5
457,299,WOA_Salinity,59.8,16.110816392795623,-2.0,7.809671963337672,7,115,21.46153846153846,10.5
458,75,WOA_TEMP_K,15.0,3.8645700639998553,25.560296630859398,24.854432373046894,7,115,21.46153846153846,10.5
461,299,WOA_Salinity,59.8,14.788954090708785,-2.0,5.650496128809492,7,116,24.183333333333334,11.0
462,73,WOA_TEMP_K,14.6,2.9790715363634512,25.951745605468773,25.396055623929815,7,116,24.183333333333334,11.0
463,68,Depth_GEBCO,13.600000000000001,2021.4947123988143,-86.5,-1391.4705882352941,7,116,24.183333333333334,11.0
464,60,WOA_Nitrate,12.0,1.5720328305546822,0.19580280780792236,0.9201880596888562,7,116,24.183333333333334,11.0
467,62,WOA_Nitrate,12.4,2.2029123108445203,0.2535310685634613,1.3923336453735828,7,117,25.90909090909091,7.0
465,330,WOA_Salinity,66.0,14.026817920065326,-2.0,4.512743117592551,7,117,25.90909090909091,7.0
466,64,Depth_GEBCO,12.8,1990.869395054503,-153.0,-1793.859375,7,117,25.90909090909091,7.0
468,44,WOA_TEMP_K,8.799999999999999,3.0877076429825987,26.016717529296898,26.003884887695325,7,117,25.90909090909091,7.0
472,45,WOA_Nitrate,9.0,1.699927247744824,0.19324883818626404,0.9921040347466866,7,118,13.933333333333334,5.0
471,50,Depth_GEBCO,10.0,1913.1260418327838,-95.0,-1447.59,7,118,13.933333333333334,5.0
470,57,WOA_TEMP_K,11.4,2.885224957654631,26.341882324218773,25.79481832939284,7,118,13.933333333333334,5.0
469,348,WOA_Salinity,69.6,13.281212584223145,-2.0,3.548735569263327,7,118,13.933333333333334,5.0
473,328,WOA_Salinity,65.60000000000001,14.940447828104395,-2.0,5.459074997320408,7,119,17.642857142857142,6.0
474,70,WOA_TEMP_K,14.000000000000002,2.535751348747255,24.57557067871096,25.177671160016754,7,119,17.642857142857142,6.0
475,60,Depth_GEBCO,12.0,2001.3365478308779,-3813.75,-3145.116666666667,7,119,17.642857142857142,6.0
476,42,WOA_Nitrate,8.4,1.6250479876006736,0.0968865379691124,0.8036503763425917,7,119,17.642857142857142,6.0
477,295,WOA_Salinity,59.0,14.136338870486286,-2.0,4.436715471946587,7,120,15.125,9.0
